conversation_id,root_tweet_id,customer_id,created_at,customer_message_raw,customer_message_clean,brand_response_raw,brand_response_clean,has_brand_response,turn_count,has_multiple_turns,full_transcript,intent
dell_conv_154250,154250,151336,Wed Nov 22 17:11:33 +0000 2017,@DellCares I regret the $5000+ I've spent on products from your company. I'll never buy from you again. #dellsucks,@DellCares I regret the $5000+ I've spent on products from your company. I'll never buy from you again. #dellsucks,"@151336 Hi,
We hope you are doing fine. As we haven’t heard from you on the issue reported, we are temporarily archiving this case. Do reach out to us if you need any assistance. We are always available to help you.
^KK 
@151336 Hi Nicole,
We regret any inconvenience you had to go through. Kindly DM us your concerns along with the system service tag/ order number, registered name and your email address for us to help you to get it sorted.
^KK 
@151336 Hi,
We hope you are doing fine. We haven't heard from you. We are awaiting your response to assist further. Kindly DM the requested details for us to review the previous case history and assist you.
^KK","[CUSTOMER] Hi, We hope you are doing fine. As we haven’t heard from you on the issue reported, we are temporarily archiving this case. Do reach out to us if you need any assistance. We are always available to help you. 
[CUSTOMER] Hi Nicole, We regret any inconvenience you had to go through. Kindly DM us your concerns along with the system service tag/ order number, registered name and your email address for us to help you to get it sorted. 
[CUSTOMER] Hi, We hope you are doing fine. We haven't heard from you. We are awaiting your response to assist further. Kindly DM the requested details for us to review the previous case history and assist you.",True,4,True,"Customer: @DellCares I regret the $5000+ I've spent on products from your company. I'll never buy from you again. #dellsucks
DellSupport: [CUSTOMER] Hi, We hope you are doing fine. As we haven’t heard from you on the issue reported, we are temporarily archiving this case. Do reach out to us if you need any assistance. We are always available to help you.
DellSupport: [CUSTOMER] Hi Nicole, We regret any inconvenience you had to go through. Kindly DM us your concerns along with the system service tag/ order number, registered name and your email address for us to help you to get it sorted.
DellSupport: [CUSTOMER] Hi, We hope you are doing fine. We haven't heard from you. We are awaiting your response to assist further. Kindly DM the requested details for us to review the previous case history and assist you.",WARRANTY_SERVICE_TAG
dell_conv_154275,154275,151340,Fri Nov 24 15:14:24 +0000 2017,"@DellCares 
Hi Dell team ! 
Do you available motherboard of Dell Studio 1557/58 laptop, I have search for it but nobody has stock of it. Pls help me on priority. Needed same in Indore MP.","@DellCares Hi Dell team ! Do you available motherboard of Dell Studio laptop, I have search for it but nobody has stock of it. Pls help me on priority. Needed same in Indore MP.","@151340 options which might include purchasing a different laptop. Please let us know if you have any other queries. ^DL (2/2) 
@151340 Hi Jaydeep, 
Sorry for the delayed response. We would like to inform you that the product you are referring to is end of life and it is very unlikely that you might get the required parts. We would request you to consider reviewing other (1/2) 
@151340 Hence, we suggested you to consider buying a new system. ^DL (2/2)","[CUSTOMER] options which might include purchasing a different laptop. Please let us know if you have any other queries. 
[CUSTOMER] Hi Jaydeep, Sorry for the delayed response. We would like to inform you that the product you are referring to is end of life and it is very unlikely that you might get the required parts. We would request you to consider reviewing other 
[CUSTOMER] Hence, we suggested you to consider buying a new system.",True,6,True,"Customer: @DellCares Hi Dell team ! Do you available motherboard of Dell Studio laptop, I have search for it but nobody has stock of it. Pls help me on priority. Needed same in Indore MP.
DellSupport: [CUSTOMER] options which might include purchasing a different laptop. Please let us know if you have any other queries.
DellSupport: [CUSTOMER] Hi Jaydeep, Sorry for the delayed response. We would like to inform you that the product you are referring to is end of life and it is very unlikely that you might get the required parts. We would request you to consider reviewing other
Customer: @DellCares Start from purchase I got the trouble in laptop, disappointed, also you do not have part, now you are saying for buy new, how can it is feasible to me ?
DellSupport: [CUSTOMER] Hence, we suggested you to consider buying a new system.
DellSupport: [CUSTOMER] Hi Jaydeep, Based on the system model, we informed you that it is an end of life system. You might find the required parts from a local technician however the repair cost would be more. You may purchase a new system with advanced hardware technology for a similar cost.",GENERAL_INQUIRY_FEEDBACK
dell_conv_158223,158223,152379,Fri Nov 24 17:16:54 +0000 2017,"1/2: An Inspiron laptop bought less than one year has been sent to After-sales Service center for repair for 5 times! Disk was dead and replaced, now battery is reaching the end of its useable life! @118197 @DellCares @129837",": An Inspiron laptop bought less than one year has been sent to After-sales Service center for repair for 5 times! Disk was dead and replaced, now battery is reaching the end of its useable life! [CUSTOMER] @DellCares [CUSTOMER]","@152379 Also, DM the registered owner's name, email address, contact number and the service tag number in order to assist you better.
^KL (2/2) https://t.co/oEoSPnwg0y 
@152379 Thank you for sharing your concern, Sheena. Let us know the outcome of the following troubleshooting steps:
Refer the link: https://t.co/3Te0pSO1OI and share a picture of an error message that you get.(1) https://t.co/oEoSPnwg0y 
@152379 Also, you would not need to share the registered owner's name and email address with us but you might need to share the same with the technical support team.

^KL(3/3) https://t.co/oEoSPnwg0y","[CUSTOMER] Also, DM the registered owner's name, email address, contact number and the service tag number in order to assist you better. [URL] 
[CUSTOMER] Thank you for sharing your concern, Sheena. Let us know the outcome of the following troubleshooting steps: Refer the link: [URL] and share a picture of an error message that you get.(1) [URL] 
[CUSTOMER] Also, you would not need to share the registered owner's name and email address with us but you might need to share the same with the technical support team. [URL]",True,9,True,"Customer: : An Inspiron laptop bought less than one year has been sent to After-sales Service center for repair for 5 times! Disk was dead and replaced, now battery is reaching the end of its useable life! [CUSTOMER] @DellCares [CUSTOMER]
DellSupport: [CUSTOMER] Also, DM the registered owner's name, email address, contact number and the service tag number in order to assist you better. [URL]
DellSupport: [CUSTOMER] Thank you for sharing your concern, Sheena. Let us know the outcome of the following troubleshooting steps: Refer the link: [URL] and share a picture of an error message that you get.(1) [URL]
Customer: @DellCares Hi Sir/Madam, thanks a lot for your prompt reply. Here you have the photos with error message. Kindly check and get back to me asap.Thanks. Sheena [URL]
DellSupport: [CUSTOMER] Also, you would not need to share the registered owner's name and email address with us but you might need to share the same with the technical support team. [URL]
DellSupport: [CUSTOMER] With respect to the battery failure issue, unlike other hardware components, the battery is a consumable product and has a default warranty of 1 year. Hence, the battery can be replaced but on a chargeable basis by the technical team. (2) [URL]
DellSupport: [CUSTOMER] Hi Sheena, How have you been? We have checked to see that the hard drive needs to be replaced and our regional technical support available on 800-858-2969 / 400-886- 8610 between Mon-Fri, 8:30 - 17:30 will be glad to help you further. (1) [URL]
DellSupport: [CUSTOMER] Hard Disk and the Battery has failed. We have checked the Service Tag and we would like to assist you further. We would request you to share the registered owner's name and your email ID via DM by following us on Twitter.
DellSupport: [CUSTOMER] Thank you for sharing the pictures, Sheena. We would request you to remove the pictures from public viewing as it contains the service tag information. Having said that, we see that there is a hardware failure in the system and the",WARRANTY_SERVICE_TAG
dell_conv_158232,158232,152380,Mon Nov 20 20:08:42 +0000 2017,@140368 @22189 The automated message saying my 2pm delivery will arrive before 6pm but it is gone 8pm. Shockingly poor communication and customer experience. Seriously letting @118197 down! #UKMail #CustomerService #Dell If @DellCares they should use reliable delivery,[CUSTOMER] [CUSTOMER] The automated message saying my 2pm delivery will arrive before 6pm but it is gone 8pm. Shockingly poor communication and customer experience. Seriously letting [CUSTOMER] down! #UKMail #CustomerService #Dell If @DellCares they should use reliable delivery,"@152380 We haven't heard from you, hence, we're archiving this request for now. Please write to us for further assistance, we'll be happy to assist you. ^SP 
@152380 We sincerely regret the inconvenience and shall review this right away. Please DM the order #, registered owner's name and email ID to assist further. ^SP 
@152380 We're awaiting the requested details to review and assist you further. Kindly share through DM. ^SP","[CUSTOMER] We haven't heard from you, hence, we're archiving this request for now. Please write to us for further assistance, we'll be happy to assist you. 
[CUSTOMER] We sincerely regret the inconvenience and shall review this right away. Please DM the order #, registered owner's name and email ID to assist further. 
[CUSTOMER] We're awaiting the requested details to review and assist you further. Kindly share through DM.",True,4,True,"Customer: [CUSTOMER] [CUSTOMER] The automated message saying my 2pm delivery will arrive before 6pm but it is gone 8pm. Shockingly poor communication and customer experience. Seriously letting [CUSTOMER] down! #UKMail #CustomerService #Dell If @DellCares they should use reliable delivery
DellSupport: [CUSTOMER] We haven't heard from you, hence, we're archiving this request for now. Please write to us for further assistance, we'll be happy to assist you.
DellSupport: [CUSTOMER] We sincerely regret the inconvenience and shall review this right away. Please DM the order #, registered owner's name and email ID to assist further.
DellSupport: [CUSTOMER] We're awaiting the requested details to review and assist you further. Kindly share through DM.",ORDER_SHIPPING_DELIVERY
dell_conv_158252,158252,152382,Fri Nov 24 15:55:14 +0000 2017,@DellCares I do not think you do,@DellCares I do not think you do,"@152382 (2/2)We also suggest you to delete the order# from public post. ^DT 
@152382 Hi! Sorry for the inconvenience caused to you. The order was cancelled as the system has reached end of life. Request you to reach out to our regional Sales team on 08000854878 Monday–Friday 9:00 AM–5:00 PM to look for the best available options.(1/2) 
@152382 Hi! Hope you are doing good. This is the follow up message in regard to your concern. Please let us know if were able to reach out to the regional Sales Team to re-book the order. ^DT","[CUSTOMER] We also suggest you to delete the order# from public post. 
[CUSTOMER] Hi! Sorry for the inconvenience caused to you. The order was cancelled as the system has reached end of life. Request you to reach out to our regional Sales team on 08000854878 Monday–Friday 9:00 AM–5:00 PM to look for the best available options. 
[CUSTOMER] Hi! Hope you are doing good. This is the follow up message in regard to your concern. Please let us know if were able to reach out to the regional Sales Team to re-book the order.",True,5,True,"Customer: @DellCares I do not think you do
DellSupport: [CUSTOMER] We also suggest you to delete the order# from public post.
DellSupport: [CUSTOMER] Hi! Sorry for the inconvenience caused to you. The order was cancelled as the system has reached end of life. Request you to reach out to our regional Sales team on 08000854878 Monday–Friday 9:00 AM–5:00 PM to look for the best available options.
DellSupport: [CUSTOMER] Hi! Hope you are doing good. This is the follow up message in regard to your concern. Please let us know if were able to reach out to the regional Sales Team to re-book the order.
DellSupport: [CUSTOMER] Hi! Hope you are doing good. We haven’t heard from you. We will go ahead and archive this case. In case, you have any other concerns, please feel free to reach out to us.",GENERAL_INQUIRY_FEEDBACK
dell_conv_162640,162640,153572,Fri Nov 24 18:21:35 +0000 2017,@DellCares should i keep my laptop plugged in while i use it even when it's full?,@DellCares should i keep my laptop plugged in while i use it even when it's full?,"@153572 Greetings from Dell's Social Media Team. Once the battery is completely charged, we suggest that you unplug the power adapter to save power. Click on the link- https://t.co/vCAqTf1jIM to know more about battery details. ^VR 
@153572 Hope we have answered all you queries. Reach out to us if you need further assistance, we are here to assist you. ^VR","[CUSTOMER] Greetings from Dell's Social Media Team. Once the battery is completely charged, we suggest that you unplug the power adapter to save power. Click on the link- [URL] to know more about battery details. 
[CUSTOMER] Hope we have answered all you queries. Reach out to us if you need further assistance, we are here to assist you.",True,3,True,"Customer: @DellCares should i keep my laptop plugged in while i use it even when it's full?
DellSupport: [CUSTOMER] Greetings from Dell's Social Media Team. Once the battery is completely charged, we suggest that you unplug the power adapter to save power. Click on the link- [URL] to know more about battery details.
DellSupport: [CUSTOMER] Hope we have answered all you queries. Reach out to us if you need further assistance, we are here to assist you.",HARDWARE_POWER_BOOT
dell_conv_162643,162643,153573,Fri Nov 24 18:10:00 +0000 2017,@DellCares I own 4 of your laptops and am having problems with onsite repairs. I've now called *5* times and cannot speak to a US based call center. Do you folks care at all about your customer service? How can I speak to someone in the US???,@DellCares I own 4 of your laptops and am having problems with onsite repairs. I've now called *5* times and cannot speak to a US based call center. Do you folks care at all about your customer service? How can I speak to someone in the US???,"@153573 registered owner name for us to take a closer look. Service tag: https://t.co/O4bEpyoG6l. ^MU 2/2 https://t.co/oEoSPnwg0y 
@153573 We are concerned to read your tweet and apologize for the bad experience you’ve had! We value our customer relationship and would love to have this checked on a priority! Please brief us on the issue along with the system service tag and the 1/2","[CUSTOMER] registered owner name for us to take a closer look. Service tag: [URL] [URL] 
[CUSTOMER] We are concerned to read your tweet and apologize for the bad experience you’ve had! We value our customer relationship and would love to have this checked on a priority! Please brief us on the issue along with the system service tag and the",True,3,True,"Customer: @DellCares I own 4 of your laptops and am having problems with onsite repairs. I've now called *5* times and cannot speak to a US based call center. Do you folks care at all about your customer service? How can I speak to someone in the US???
DellSupport: [CUSTOMER] registered owner name for us to take a closer look. Service tag: [URL] [URL]
DellSupport: [CUSTOMER] We are concerned to read your tweet and apologize for the bad experience you’ve had! We value our customer relationship and would love to have this checked on a priority! Please brief us on the issue along with the system service tag and the",WARRANTY_SERVICE_TAG
dell_conv_162649,162649,153574,Fri Nov 24 18:00:53 +0000 2017,@118197 @DellCares Thank you for having the worst customer service. Your people canceled my order &amp; your representatives are rude. AND still they won’t transfer me to the correct department.,[CUSTOMER] @DellCares Thank you for having the worst customer service. Your people canceled my order &amp; your representatives are rude. AND still they won’t transfer me to the correct department.,"@153574 Hi Tiffany. We're very sorry to hear this. We shall take steps to rectify this right away. Please DM us the order number, along with the name on the order. We will check and help you in the best possible way.
^AH","[CUSTOMER] Hi Tiffany. We're very sorry to hear this. We shall take steps to rectify this right away. Please DM us the order number, along with the name on the order. We will check and help you in the best possible way.",True,2,False,"Customer: [CUSTOMER] @DellCares Thank you for having the worst customer service. Your people canceled my order &amp; your representatives are rude. AND still they won’t transfer me to the correct department.
DellSupport: [CUSTOMER] Hi Tiffany. We're very sorry to hear this. We shall take steps to rectify this right away. Please DM us the order number, along with the name on the order. We will check and help you in the best possible way.",ORDER_SHIPPING_DELIVERY
dell_conv_162651,162651,153575,Fri Nov 24 17:40:06 +0000 2017,And let me call @DellCares because this laptop of mine is barely used but runs like molasses and the sound keeps chipping out. I only bought it last year. I swear they gave me refurbished laptop. 😐🤔,And let me call @DellCares because this laptop of mine is barely used but runs like molasses and the sound keeps chipping out. I only bought it last year. I swear they gave me refurbished laptop. 😐🤔,"@153575 Click on the link: https://t.co/dLp5T6tXJ3 which has a video which explains how to find the system service tag. ^MS(2) 
@153575 Hi,
That does not sound good. We will look into this. Kindly brief us on the issue which you are facing with the system. DM the system service tag along with the registered owner's name and email address. (1) 
@153575 Hi Tammy,
Hope you are doing well. We did not receive any response from your end. Kindly DM the requested details so that we can take this up further.
-MS","[CUSTOMER] Click on the link: [URL] which has a video which explains how to find the system service tag. (2) 
[CUSTOMER] Hi, That does not sound good. We will look into this. Kindly brief us on the issue which you are facing with the system. DM the system service tag along with the registered owner's name and email address. (1) 
[CUSTOMER] Hi Tammy, Hope you are doing well. We did not receive any response from your end. Kindly DM the requested details so that we can take this up further. -MS",True,4,True,"Customer: And let me call @DellCares because this laptop of mine is barely used but runs like molasses and the sound keeps chipping out. I only bought it last year. I swear they gave me refurbished laptop. 😐🤔
DellSupport: [CUSTOMER] Click on the link: [URL] which has a video which explains how to find the system service tag. (2)
DellSupport: [CUSTOMER] Hi, That does not sound good. We will look into this. Kindly brief us on the issue which you are facing with the system. DM the system service tag along with the registered owner's name and email address. (1)
DellSupport: [CUSTOMER] Hi Tammy, Hope you are doing well. We did not receive any response from your end. Kindly DM the requested details so that we can take this up further. -MS",WARRANTY_SERVICE_TAG
dell_conv_166054,166054,154571,Fri Nov 24 18:56:49 +0000 2017,"@DellCares @118197 if a 1600$ XPS laptop goes bad in 4 months of use and I am charged 169$ on top of it to upgrade my warranty , cant I spend the same amount and get an Apple Mc instead !!","@DellCares [CUSTOMER] if a 1600$ XPS laptop goes bad in 4 months of use and I am charged 169$ on top of it to upgrade my warranty , cant I spend the same amount and get an Apple Mc instead !!","@154571 We regret your experience. Please follow us and DM the service tag and the concerns regarding your system. We will review and assist you further. Click on the link- https://t.co/xzcHw3U7XB to watch a video on how to locate service tag. ^VR 
@154571 We haven’t heard from you. Please share the system details as requested, we will be glad to review and assist you further. ^VR","[CUSTOMER] We regret your experience. Please follow us and DM the service tag and the concerns regarding your system. We will review and assist you further. Click on the link- [URL] to watch a video on how to locate service tag. 
[CUSTOMER] We haven’t heard from you. Please share the system details as requested, we will be glad to review and assist you further.",True,3,True,"Customer: @DellCares [CUSTOMER] if a 1600$ XPS laptop goes bad in 4 months of use and I am charged 169$ on top of it to upgrade my warranty , cant I spend the same amount and get an Apple Mc instead !!
DellSupport: [CUSTOMER] We regret your experience. Please follow us and DM the service tag and the concerns regarding your system. We will review and assist you further. Click on the link- [URL] to watch a video on how to locate service tag.
DellSupport: [CUSTOMER] We haven’t heard from you. Please share the system details as requested, we will be glad to review and assist you further.",WARRANTY_SERVICE_TAG
dell_conv_173165,173165,156520,Fri Nov 24 21:53:16 +0000 2017,"Coucou @9853, j'ai branché mon PC sur une prise dans l'un de vos TGV et ça lui a été fatal. Quel recours s'offre à moi ? @DellCares","Coucou [CUSTOMER], j'ai branché mon PC sur une prise dans l'un de vos TGV et ça lui a été fatal. Quel recours s'offre à moi ? @DellCares","@156520 Thank you for contacting us. We are a support team who assist our customers on Twitter primarily in English. Kindly rephrase your query in English and we'd be happy to assist you. ^VR 
@156520 We are so sorry to hear that. Hope you are doing well and there isn’t any damage to your property. Please DM the system tag, your email address. We will review system details and share further options. ^VR","[CUSTOMER] Thank you for contacting us. We are a support team who assist our customers on Twitter primarily in English. Kindly rephrase your query in English and we'd be happy to assist you. 
[CUSTOMER] We are so sorry to hear that. Hope you are doing well and there isn’t any damage to your property. Please DM the system tag, your email address. We will review system details and share further options.",True,4,True,"Customer: Coucou [CUSTOMER], j'ai branché mon PC sur une prise dans l'un de vos TGV et ça lui a été fatal. Quel recours s'offre à moi ? @DellCares
DellSupport: [CUSTOMER] Thank you for contacting us. We are a support team who assist our customers on Twitter primarily in English. Kindly rephrase your query in English and we'd be happy to assist you.
Customer: @DellCares Hello, no worries. One component of my Dell XPS 15 burned out when I plugged it into a socket. It is still under premium warranty. What recourse is available to me ?
DellSupport: [CUSTOMER] We are so sorry to hear that. Hope you are doing well and there isn’t any damage to your property. Please DM the system tag, your email address. We will review system details and share further options.",GENERAL_INQUIRY_FEEDBACK
dell_conv_173168,173168,156521,Fri Nov 24 21:52:27 +0000 2017,@118197 @DellCares why is it taking 3+ hours to reset my brand new laptop !?,[CUSTOMER] @DellCares why is it taking 3+ hours to reset my brand new laptop !?,"@156521 Thank you for contacting us. We shall have this checked. Kindly share your system service tag: Email ID: and registered owner's name and the steps you have performed to reset the machine. Service tag  https://t.co/Sk6wsA0UKy
^KT https://t.co/oEoSPnwg0y",[CUSTOMER] Thank you for contacting us. We shall have this checked. Kindly share your system service tag: Email ID: and registered owner's name and the steps you have performed to reset the machine. Service tag [URL] [URL],True,2,False,"Customer: [CUSTOMER] @DellCares why is it taking 3+ hours to reset my brand new laptop !?
DellSupport: [CUSTOMER] Thank you for contacting us. We shall have this checked. Kindly share your system service tag: Email ID: and registered owner's name and the steps you have performed to reset the machine. Service tag [URL] [URL]",WARRANTY_SERVICE_TAG
dell_conv_173176,173176,118197,Tue Nov 21 16:45:00 +0000 2017,@156522 So sorry to hear that you're facing issues with service Jessica.  Please let @DellCares know how we can support you.,[CUSTOMER] So sorry to hear that you're facing issues with service Jessica. Please let @DellCares know how we can support you.,"@156522 We suggest you to reply to their email so that they can provide the available options in this case. Kindly remove the pictures from public tweet for security reasons.^KT(2) https://t.co/oEoSPnwg0y 
@156522 That's concerning. We see that our escalation team was working on this case.(1) https://t.co/oEoSPnwg0y 
@156522 We understand where you are coming from. You can reach out to our escalations team about your concerns as they are the highest point of contact and we defer to their expertise. ^KT https://t.co/oEoSPnwg0y","[CUSTOMER] We suggest you to reply to their email so that they can provide the available options in this case. Kindly remove the pictures from public tweet for security reasons.(2) [URL] 
[CUSTOMER] That's concerning. We see that our escalation team was working on this case.(1) [URL] 
[CUSTOMER] We understand where you are coming from. You can reach out to our escalations team about your concerns as they are the highest point of contact and we defer to their expertise. [URL]",True,9,True,"Customer: [CUSTOMER] So sorry to hear that you're facing issues with service Jessica. Please let @DellCares know how we can support you.
Customer: [CUSTOMER] @DellCares Very very unfortunate. Tired of repeating myself and tired of being dissatisfied.
DellSupport: [CUSTOMER] We suggest you to reply to their email so that they can provide the available options in this case. Kindly remove the pictures from public tweet for security reasons.(2) [URL]
DellSupport: [CUSTOMER] That's concerning. We see that our escalation team was working on this case.(1) [URL]
Customer: @DellCares You know this email communication is crap. I am getting the same b.s., keep repeating the same defective issues. I'm really trying to handle this without taking further action. Why isn't a request of a replacement device taken into account? #frustrated2themax
Customer: @DellCares We'll see. It has been mind boggling how things get handled for customers. I asked to for a supervisors name and get told 'No'. Then talked over. So inappropriate and unprofessional.
DellSupport: [CUSTOMER] We understand where you are coming from. You can reach out to our escalations team about your concerns as they are the highest point of contact and we defer to their expertise. [URL]
Customer: @DellCares There's no expertise happening. Dell isnt doing anything except running a customer in circles. Congrats, another unsatisfied customer. I have reached out to a social platform for a reason, for advanced resolution cuz I haven't gotten it. This is b.s.
Customer: @DellCares I'm stuck with a defective device..and my school grades have suffered enough dealing with the faulty, noneffective troubleshooting process aka ""The Depot"" that customers are being dealt from [CUSTOMER].",GENERAL_INQUIRY_FEEDBACK
dell_conv_173184,173184,156523,Fri Nov 24 21:32:43 +0000 2017,Hey @118197 and @DellCares Got through to customer service. Said the charge wasn’t going through. Then it did. Now they’ve charged it TWICE to my credit card. Calling back. #ThisIsRidiculous,Hey [CUSTOMER] and @DellCares Got through to customer service. Said the charge wasn’t going through. Then it did. Now they’ve charged it TWICE to my credit card. Calling back. #ThisIsRidiculous,@156523 We are concerned to read your tweets and apologize for the inconvenience caused! Please share the order number or any reference number along with the registered owner name via DM for us to take a closer look and assist you accordingly. ^MU https://t.co/oEoSPnwg0y,[CUSTOMER] We are concerned to read your tweets and apologize for the inconvenience caused! Please share the order number or any reference number along with the registered owner name via DM for us to take a closer look and assist you accordingly. [URL],True,5,True,"Customer: Hey [CUSTOMER] and @DellCares Got through to customer service. Said the charge wasn’t going through. Then it did. Now they’ve charged it TWICE to my credit card. Calling back. #ThisIsRidiculous
Customer: [CUSTOMER] [CUSTOMER] @DellCares Sounds as bad as [CUSTOMER] Customer Service. What can brown do for you? Not deliver a package overnight as paid for.
Customer: [CUSTOMER] [CUSTOMER] @DellCares [CUSTOMER] Ugh...
DellSupport: [CUSTOMER] We are concerned to read your tweets and apologize for the inconvenience caused! Please share the order number or any reference number along with the registered owner name via DM for us to take a closer look and assist you accordingly. [URL]
Customer: @DellCares Sent you a DM. Waiting for a response. My credit card was charged twice and my husband's card was charged twice. We've been told we can't get the additional amounts refunded until 72 hours from now. THIS IS UNACCEPTABLE!!!",ORDER_SHIPPING_DELIVERY
dell_conv_173192,173192,156526,Fri Nov 24 21:25:43 +0000 2017,@DellCares my XPS 13 9360 running ubuntu 17 is telling me I should update firmware from 0.1.3.2 to 0.2.3.1.. the update button does nothing. Why and how would I apply this update? I'm struggling to find docs.,@DellCares my XPS 13 9360 running ubuntu 17 is telling me I should update firmware from 0.1.3.2 to 0.2.3.1.. the update button does nothing. Why and how would I apply this update? I'm struggling to find docs.,"@156526 The BIOS update is in an .EXE format and you would not be able to update it as such. For the updates, please refer to Ubuntu support forums on how to run them. Please confirm the service tag with us if you have any further queries. ^SA 
@156526 Sorry about that. Since we have limited expertise on Ubuntu, we are unable to help you much. Please do let us know if you any hardware concerns with the system and we will be more than help to check this for you.

^AV 
@156526 You are most welcome. Glad to know the issue is fixed. Feel free to write to us for any future concerns.

^AV","[CUSTOMER] The BIOS update is in an .EXE format and you would not be able to update it as such. For the updates, please refer to Ubuntu support forums on how to run them. Please confirm the service tag with us if you have any further queries. 
[CUSTOMER] Sorry about that. Since we have limited expertise on Ubuntu, we are unable to help you much. Please do let us know if you any hardware concerns with the system and we will be more than help to check this for you. 
[CUSTOMER] You are most welcome. Glad to know the issue is fixed. Feel free to write to us for any future concerns.",True,6,True,"Customer: @DellCares my XPS 13 9360 running ubuntu 17 is telling me I should update firmware from 0.1.3.2 to 0.2.3.1.. the update button does nothing. Why and how would I apply this update? I'm struggling to find docs.
DellSupport: [CUSTOMER] The BIOS update is in an .EXE format and you would not be able to update it as such. For the updates, please refer to Ubuntu support forums on how to run them. Please confirm the service tag with us if you have any further queries.
Customer: @DellCares Heh, Ubuntu is cleverer than us, it certainly did update the bios, junking the information to the bootx86.efi or whatever it is I pointed it at to get this booting again. I guess running unsupported OSes is my bad...
DellSupport: [CUSTOMER] Sorry about that. Since we have limited expertise on Ubuntu, we are unable to help you much. Please do let us know if you any hardware concerns with the system and we will be more than help to check this for you.
Customer: @DellCares No worries, It really was a case of operator error here. I clicked a button that popped up and there was no going back :D Thanks for the responses.
DellSupport: [CUSTOMER] You are most welcome. Glad to know the issue is fixed. Feel free to write to us for any future concerns.",WARRANTY_SERVICE_TAG
dell_conv_175891,175891,157349,Fri Nov 24 22:45:44 +0000 2017,Well my laptop just did this @DellCares https://t.co/ZVwIVC6uDl,Well my laptop just did this @DellCares [URL],"@157349 Hi Sanjuana,

This is concerning, Do let us know how this happened. In order for us to assist you better, please DM the service tag of the computer over a direct message. To locate the tag refer to https://t.co/BXJYng7IHX ^SA","[CUSTOMER] Hi Sanjuana, This is concerning, Do let us know how this happened. In order for us to assist you better, please DM the service tag of the computer over a direct message. To locate the tag refer to [URL]",True,2,False,"Customer: Well my laptop just did this @DellCares [URL]
DellSupport: [CUSTOMER] Hi Sanjuana, This is concerning, Do let us know how this happened. In order for us to assist you better, please DM the service tag of the computer over a direct message. To locate the tag refer to [URL]",WARRANTY_SERVICE_TAG
dell_conv_175896,175896,157351,Fri Nov 24 22:44:42 +0000 2017,Nie wieder ein Laptop von @DellCares.,Nie wieder ein Laptop von @DellCares.,"@157351 Click on the link: https://t.co/eOBI1YeTpm which has a video which explains how to find the system service tag. ^MS(2) 
@157351 Hi,
Thank you for reaching out to us. We are primarily an English based support. Kindly rephrase your query in English and DM the system service tag along with your email address.(1) 
@157351 Hi,
Hope you are doing well. We did not receive any response from your end. Kindly DM the requested details so that we can take this up further.
-MS","[CUSTOMER] Click on the link: [URL] which has a video which explains how to find the system service tag. (2) 
[CUSTOMER] Hi, Thank you for reaching out to us. We are primarily an English based support. Kindly rephrase your query in English and DM the system service tag along with your email address.(1) 
[CUSTOMER] Hi, Hope you are doing well. We did not receive any response from your end. Kindly DM the requested details so that we can take this up further. -MS",True,5,True,"Customer: Nie wieder ein Laptop von @DellCares.
DellSupport: [CUSTOMER] Click on the link: [URL] which has a video which explains how to find the system service tag. (2)
DellSupport: [CUSTOMER] Hi, Thank you for reaching out to us. We are primarily an English based support. Kindly rephrase your query in English and DM the system service tag along with your email address.(1)
DellSupport: [CUSTOMER] Hi, Hope you are doing well. We did not receive any response from your end. Kindly DM the requested details so that we can take this up further. -MS
DellSupport: [CUSTOMER] Hi, We did not receive any response from your end. We would like to inform you that we'll go ahead and temporarily archive this ticket. In the event that you'll be needing further assistance, feel free to reach out to us and we'll be glad to assist you further.",WARRANTY_SERVICE_TAG
dell_conv_175905,175905,157353,Fri Nov 24 22:46:49 +0000 2017,"@DellCares My XPS laptop didn't work right out of the box. Ongoing guided repairs with tech support have made matters worse. Cannot connect to the agent in the Advanced Resolution Group. Computer totally non-functional after today's hardware ""repair."" Please help asap.","@DellCares My XPS laptop didn't work right out of the box. Ongoing guided repairs with tech support have made matters worse. Cannot connect to the agent in the Advanced Resolution Group. Computer totally non-functional after today's hardware ""repair."" Please help asap.","@157353 We regret your experience. Follow us and DM system tag/service request number, your email address. We will review and assist you further. Click on the link-https://t.co/FcgVQZvMkq to watch a video on how to locate tag and share it with us. ^VR","[CUSTOMER] We regret your experience. Follow us and DM system tag/service request number, your email address. We will review and assist you further. Click on the link-[URL] to watch a video on how to locate tag and share it with us.",True,2,False,"Customer: @DellCares My XPS laptop didn't work right out of the box. Ongoing guided repairs with tech support have made matters worse. Cannot connect to the agent in the Advanced Resolution Group. Computer totally non-functional after today's hardware ""repair."" Please help asap.
DellSupport: [CUSTOMER] We regret your experience. Follow us and DM system tag/service request number, your email address. We will review and assist you further. Click on the link-[URL] to watch a video on how to locate tag and share it with us.",GENERAL_INQUIRY_FEEDBACK
